,assists,blocked,evenTimeOnIce_s,faceOffWins,faceoffTaken,giveaways,goals,hits,penaltyMinutes_s,plusMinus,powerPlayAssists,powerPlayGoals,powerPlayTimeOnIce_s,shortHandedAssists,shortHandedGoals,shortHandedTimeOnIce_s,shots,takeaways,timeOnIce_s,games_played,position
8466182,0.09375,1.1875,1000.890625,0.015625,0.015625,0.5,0.03125,0.609375,31.875,-0.328125,0.0,0.0,3.921875,0.0,0.0,135.171875,0.625,0.4375,1139.984375,64.0,Defenseman
8471226,0.257142857143,0.357142857143,888.614285714,1.51428571429,2.81428571429,0.428571428571,0.228571428571,1.11428571429,33.4285714286,-0.271428571429,0.0714285714286,0.0285714285714,139.457142857,0.0,0.0142857142857,90.4142857143,2.64285714286,0.342857142857,1118.48571429,70.0,Right Wing
8474551,0.258620689655,0.431034482759,758.137931034,2.15517241379,4.94827586207,0.293103448276,0.0,0.448275862069,10.3448275862,-0.275862068966,0.103448275862,0.0,107.25862069,0.0,0.0,0.655172413793,0.655172413793,0.396551724138,866.051724138,58.0,Left Wing
8469820,0.0338983050847,0.440677966102,405.86440678,5.84745762712,9.61016949153,0.0169491525424,0.0169491525424,0.779661016949,89.4915254237,-0.152542372881,0.0,0.0,2.10169491525,0.0,0.0,66.1016949153,0.35593220339,0.118644067797,474.06779661,59.0,Center
8476878,0.2,0.614285714286,788.585714286,1.42857142857,3.42857142857,0.214285714286,0.114285714286,2.3,12.0,-0.0857142857143,0.0,0.0,22.7,0.0142857142857,0.0142857142857,107.671428571,1.64285714286,0.357142857143,918.957142857,70.0,Center
8476931,0.142857142857,1.42857142857,857.714285714,0.0,0.0,0.0,0.0,0.714285714286,128.571428571,-0.428571428571,0.0,0.0,3.0,0.0,0.0,52.1428571429,0.142857142857,0.285714285714,912.857142857,7.0,Defenseman
8473722,0.0,0.375,397.089285714,0.0,0.0,0.0714285714286,0.0178571428571,1.69642857143,133.928571429,-0.214285714286,0.0,0.0,8.19642857143,0.0,0.0,0.0,0.285714285714,0.0535714285714,405.285714286,56.0,Left Wing
8470018,0.04,0.48,481.46,1.38,3.32,0.06,0.08,0.74,4.8,-0.12,0.0,0.0,4.52,0.0,0.0,82.3,1.4,0.34,568.28,50.0,Left Wing
8475235,0.0,0.176470588235,681.647058824,0.0,0.0588235294118,0.0588235294118,0.0588235294118,3.0,63.5294117647,-0.588235294118,0.0,0.0,104.882352941,0.0,0.0,2.0,1.76470588235,0.117647058824,788.529411765,17.0,Left Wing
8477499,0.0588235294118,0.941176470588,965.882352941,0.0,0.0294117647059,0.558823529412,0.0588235294118,1.94117647059,10.5882352941,-0.441176470588,0.0,0.0,98.5588235294,0.0,0.0,82.5588235294,1.52941176471,0.264705882353,1147.0,34.0,Defenseman
8474589,0.275,0.6625,934.3125,3.025,7.8125,0.325,0.2625,1.1125,31.5,-0.3125,0.125,0.075,195.4,0.0,0.0,1.4125,2.625,0.475,1131.125,80.0,Center
8475220,0.162162162162,0.581081081081,770.162162162,1.97297297297,4.06756756757,0.256756756757,0.0945945945946,2.78378378378,66.4864864865,-0.22972972973,0.0135135135135,0.0,66.3783783784,0.0,0.0135135135135,67.2027027027,1.06756756757,0.486486486486,903.743243243,74.0,Left Wing
8476195,0.240506329114,0.341772151899,688.924050633,0.113924050633,0.177215189873,0.177215189873,0.0886075949367,0.645569620253,37.9746835443,0.0126582278481,0.0,0.0126582278481,87.0632911392,0.0,0.0,0.493670886076,1.26582278481,0.303797468354,776.481012658,79.0,Center
8474612,0.217391304348,1.91304347826,1239.53623188,0.0,0.0,0.739130434783,0.0434782608696,1.34782608696,59.1304347826,0.0289855072464,0.0144927536232,0.0289855072464,77.8695652174,0.0,0.0,183.579710145,1.94202898551,0.579710144928,1500.98550725,69.0,Defenseman
8467931,0.0566037735849,1.11320754717,696.188679245,0.0,0.0,0.283018867925,0.0,1.09433962264,168.679245283,-0.188679245283,0.0,0.0,0.924528301887,0.0,0.0,22.2830188679,0.943396226415,0.169811320755,719.396226415,53.0,Defenseman
8474573,0.38961038961,0.376623376623,814.168831169,1.46753246753,2.96103896104,0.506493506494,0.103896103896,0.571428571429,20.2597402597,-0.103896103896,0.103896103896,0.025974025974,108.805194805,0.0,0.0,27.5064935065,1.27272727273,0.506493506494,950.480519481,77.0,Right Wing
8470644,0.142857142857,0.214285714286,704.771428571,0.1,0.214285714286,0.185714285714,0.114285714286,3.1,29.1428571429,-0.314285714286,0.0,0.0,23.9857142857,0.0,0.0,14.5285714286,1.37142857143,0.242857142857,743.285714286,70.0,Right Wing
8474066,0.219512195122,1.60975609756,996.804878049,0.0,0.0,0.69512195122,0.0487804878049,0.878048780488,24.8780487805,0.0609756097561,0.0121951219512,0.0,16.6097560976,0.0121951219512,0.0,118.731707317,1.17073170732,0.414634146341,1132.14634146,82.0,Defenseman
8474709,0.0759493670886,0.53164556962,653.253164557,0.0379746835443,0.113924050633,0.189873417722,0.101265822785,4.54430379747,68.3544303797,-0.139240506329,0.0,0.0,19.4683544304,0.0,0.0,41.2151898734,1.51898734177,0.278481012658,713.936708861,79.0,Left Wing
8476458,0.297297297297,0.216216216216,774.27027027,4.45945945946,10.1081081081,0.594594594595,0.189189189189,0.783783783784,12.972972973,-0.027027027027,0.0810810810811,0.108108108108,134.810810811,0.0,0.0,2.27027027027,2.40540540541,0.567567567568,911.351351351,37.0,Right Wing
8477814,0.153846153846,1.0,1038.76923077,0.0769230769231,0.0769230769231,0.461538461538,0.0,1.15384615385,64.6153846154,-0.384615384615,0.0,0.0,34.7692307692,0.0,0.0,99.0769230769,1.84615384615,0.461538461538,1172.61538462,13.0,Defenseman
8475314,0.227272727273,0.0909090909091,778.909090909,0.0454545454545,0.272727272727,0.363636363636,0.409090909091,2.18181818182,38.1818181818,0.136363636364,0.0,0.0909090909091,162.045454545,0.0,0.0,2.40909090909,3.09090909091,0.409090909091,943.363636364,22.0,Left Wing
8475754,0.166666666667,0.527777777778,693.861111111,2.65277777778,6.26388888889,0.319444444444,0.194444444444,1.02777777778,10.0,-0.138888888889,0.0555555555556,0.0416666666667,111.25,0.0,0.0,50.625,1.83333333333,0.444444444444,855.736111111,72.0,Left Wing
8476429,0.0,1.6,930.4,0.0,0.0,0.4,0.0,1.4,84.0,-0.6,0.0,0.0,2.0,0.0,0.0,109.6,1.4,0.4,1042.0,5.0,Defenseman
8476765,0.0,0.2,553.35,0.2,1.0,0.1,0.05,2.6,96.0,-0.05,0.0,0.0,11.55,0.0,0.0,4.6,1.25,0.2,569.5,20.0,Left Wing
8474659,0.269230769231,1.38461538462,937.788461538,0.0,0.0,0.711538461538,0.0384615384615,1.30769230769,30.0,-0.173076923077,0.0961538461538,0.0192307692308,99.1538461538,0.0,0.0,47.2115384615,1.65384615385,0.346153846154,1084.15384615,52.0,Defenseman
8476086,0.0,0.0,389.0,0.0,0.0,0.0,0.0,3.0,210.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,2.0,Right Wing
8470144,0.4125,0.5875,764.875,6.675,13.55,0.4375,0.3125,0.4875,6.0,-0.1375,0.1875,0.0625,205.8125,0.0125,0.025,129.5625,2.0875,0.625,1100.25,80.0,Center
8475231,0.125,0.6,643.2625,6.1125,12.6375,0.225,0.075,1.6,22.5,-0.15,0.0125,0.0125,13.1875,0.025,0.0,145.9625,0.9875,0.4125,802.4125,80.0,Center
8476367,0.0,0.6,720.9,0.0,0.2,0.0,0.1,1.8,36.0,-0.4,0.0,0.0,1.3,0.0,0.0,0.0,1.6,0.1,722.2,10.0,Left Wing
8474236,0.0,0.0,413.0,0.0,0.0,0.0,0.0,2.25,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,413.0,4.0,Left Wing
8471214,0.358974358974,0.282051282051,929.833333333,0.025641025641,0.0384615384615,0.615384615385,0.653846153846,2.61538461538,36.9230769231,-0.448717948718,0.192307692308,0.307692307692,302.128205128,0.0128205128205,0.0,0.75641025641,4.94871794872,0.410256410256,1232.71794872,78.0,Left Wing
8470611,0.246575342466,0.452054794521,788.589041096,2.68493150685,5.83561643836,0.232876712329,0.178082191781,1.1095890411,26.301369863,0.0,0.013698630137,0.0,36.1232876712,0.013698630137,0.0,60.2328767123,1.87671232877,0.684931506849,884.945205479,73.0,Center
8471208,0.313432835821,0.358208955224,751.955223881,0.223880597015,0.701492537313,0.402985074627,0.208955223881,1.37313432836,26.8656716418,0.373134328358,0.089552238806,0.0746268656716,115.149253731,0.0,0.0,1.01492537313,1.77611940299,0.328358208955,868.119402985,67.0,Right Wing
8473563,0.743902439024,0.658536585366,909.609756098,8.70731707317,17.256097561,0.292682926829,0.219512195122,1.08536585366,39.512195122,-0.243902439024,0.463414634146,0.0731707317073,220.317073171,0.0,0.0121951219512,58.1951219512,2.39024390244,0.658536585366,1188.12195122,82.0,Center
8471426,0.219512195122,0.475609756098,798.719512195,2.71951219512,5.31707317073,0.268292682927,0.30487804878,2.56097560976,67.3170731707,-0.0731707317073,0.109756097561,0.146341463415,205.670731707,0.0,0.0,126.573170732,1.96341463415,0.414634146341,1130.96341463,82.0,Right Wing
8470729,0.111111111111,1.66666666667,966.277777778,0.0,0.0,0.5,0.0,1.72222222222,93.3333333333,-0.111111111111,0.0,0.0,10.2222222222,0.0,0.0,63.2222222222,0.388888888889,0.222222222222,1039.72222222,18.0,Defenseman
8466251,0.329268292683,0.365853658537,771.536585366,0.463414634146,1.06097560976,0.365853658537,0.182926829268,1.70731707317,26.3414634146,0.0487804878049,0.0487804878049,0.0121951219512,50.6341463415,0.0121951219512,0.0,103.012195122,2.03658536585,0.30487804878,925.182926829,82.0,Left Wing
8473991,0.19512195122,1.92682926829,1016.24390244,0.0,0.0,0.40243902439,0.0243902439024,0.890243902439,19.0243902439,-0.0853658536585,0.0121951219512,0.0,3.70731707317,0.0243902439024,0.0,212.158536585,1.15853658537,0.341463414634,1232.1097561,82.0,Defenseman
8468208,0.30487804878,0.817073170732,750.012195122,1.09756097561,2.42682926829,0.329268292683,0.292682926829,0.658536585366,23.4146341463,0.0853658536585,0.0487804878049,0.0731707317073,105.085365854,0.0,0.0243902439024,109.170731707,1.62195121951,0.585365853659,964.268292683,82.0,Right Wing
8476880,0.0853658536585,0.158536585366,470.451219512,0.0,0.0365853658537,0.121951219512,0.0365853658537,2.40243902439,110.487804878,0.0121951219512,0.0,0.0121951219512,5.81707317073,0.0,0.0,0.0365853658537,0.768292682927,0.207317073171,476.304878049,82.0,Right Wing
8476941,0.147058823529,1.64705882353,867.529411765,0.0,0.0,0.529411764706,0.0294117647059,0.735294117647,40.5882352941,-0.264705882353,0.0,0.0,19.3529411765,0.0,0.0,71.4705882353,0.764705882353,0.176470588235,958.352941176,34.0,Defenseman
8475567,0.1,1.1,902.9,0.0,0.0,0.5,0.1,1.0,0.0,0.3,0.0,0.0,2.2,0.0,0.0,28.0,0.4,0.1,933.1,10.0,Defenseman
8473505,0.0,1.0,566.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.0,1.0,Center
8474590,0.329268292683,2.15853658537,1057.42682927,0.0,0.0121951219512,0.646341463415,0.121951219512,0.780487804878,16.0975609756,-0.0365853658537,0.207317073171,0.0609756097561,188.731707317,0.0121951219512,0.0,224.670731707,2.53658536585,0.670731707317,1470.82926829,82.0,Defenseman
8475200,0.148148148148,1.14814814815,1139.92592593,0.0,0.0,0.518518518519,0.0555555555556,1.38888888889,21.1111111111,-0.0185185185185,0.0185185185185,0.0,13.8333333333,0.0,0.0,22.1111111111,1.09259259259,0.518518518519,1175.87037037,54.0,Defenseman
8474291,0.0806451612903,0.516129032258,614.806451613,4.77419354839,9.24193548387,0.112903225806,0.0645161290323,1.5,27.0967741935,-0.145161290323,0.0,0.0,5.58064516129,0.0,0.0,54.3064516129,0.967741935484,0.290322580645,674.693548387,62.0,Right Wing
8471362,0.379310344828,0.379310344828,857.103448276,5.96551724138,11.0517241379,0.362068965517,0.224137931034,0.327586206897,26.8965517241,0.103448275862,0.0862068965517,0.051724137931,86.6724137931,0.0,0.0,1.34482758621,1.39655172414,0.465517241379,945.120689655,58.0,Center
8475744,0.352941176471,0.117647058824,744.764705882,0.294117647059,1.58823529412,0.411764705882,0.176470588235,0.411764705882,21.1764705882,-0.117647058824,0.117647058824,0.0,62.4117647059,0.0,0.0588235294118,1.23529411765,1.29411764706,0.176470588235,808.411764706,17.0,Center
8466142,0.168831168831,1.28571428571,912.103896104,0.0,0.0,0.519480519481,0.0519480519481,1.80519480519,45.974025974,0.12987012987,0.0,0.0,2.67532467532,0.025974025974,0.0,138.402597403,1.07792207792,0.220779220779,1053.18181818,77.0,Defenseman
8465202,0.183098591549,0.929577464789,850.014084507,0.0,0.0,0.281690140845,0.056338028169,0.802816901408,15.2112676056,0.154929577465,0.0845070422535,0.0,118.450704225,0.0,0.0,122.943661972,1.14084507042,0.239436619718,1091.4084507,71.0,Defenseman
8475462,0.260273972603,1.8904109589,997.328767123,0.0,0.0,0.493150684932,0.041095890411,3.7397260274,124.931506849,0.027397260274,0.041095890411,0.013698630137,46.8630136986,0.0,0.0,103.424657534,1.56164383562,0.178082191781,1147.61643836,73.0,Defenseman
8474870,0.317073170732,0.451219512195,855.134146341,7.48780487805,15.5487804878,0.5,0.292682926829,0.670731707317,19.0243902439,0.280487804878,0.0609756097561,0.0609756097561,150.231707317,0.0121951219512,0.0609756097561,121.707317073,2.20731707317,0.280487804878,1127.07317073,82.0,Center
8473962,0.37037037037,0.148148148148,804.358024691,0.0493827160494,0.197530864198,0.493827160494,0.148148148148,0.16049382716,10.3703703704,-0.037037037037,0.172839506173,0.037037037037,182.283950617,0.0,0.0,1.34567901235,1.93827160494,0.444444444444,987.987654321,81.0,Right Wing
8473986,0.292682926829,0.378048780488,882.43902439,0.90243902439,2.09756097561,0.524390243902,0.207317073171,0.939024390244,46.0975609756,0.0975609756098,0.0609756097561,0.0365853658537,115.268292683,0.0,0.0,9.0243902439,2.10975609756,0.390243902439,1006.73170732,82.0,Center
8474497,0.25,1.17857142857,839.392857143,0.0,0.0,0.321428571429,0.142857142857,0.928571428571,17.1428571429,0.357142857143,0.0,0.0,77.0357142857,0.0,0.0,9.14285714286,1.75,0.142857142857,925.571428571,28.0,Defenseman
8476806,0.238095238095,0.507936507937,695.73015873,0.111111111111,0.349206349206,0.190476190476,0.0634920634921,1.11111111111,5.71428571429,-0.142857142857,0.031746031746,0.0,28.746031746,0.015873015873,0.0,57.5555555556,1.79365079365,0.301587301587,782.031746032,63.0,Right Wing
8471339,0.292307692308,0.923076923077,890.076923077,0.2,0.492307692308,0.307692307692,0.261538461538,2.90769230769,22.1538461538,0.0153846153846,0.0769230769231,0.107692307692,144.369230769,0.0,0.0153846153846,84.4615384615,2.50769230769,0.523076923077,1118.90769231,65.0,Right Wing
8470640,0.353658536585,1.96341463415,1104.70731707,0.0,0.0121951219512,0.524390243902,0.0243902439024,0.560975609756,20.487804878,0.134146341463,0.0731707317073,0.0121951219512,86.9512195122,0.0,0.0,139.548780488,1.40243902439,0.256097560976,1331.20731707,82.0,Defenseman
8477832,0.0,1.0,612.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,612.0,1.0,Right Wing
8470775,0.0864197530864,0.555555555556,649.111111111,6.12345679012,12.024691358,0.111111111111,0.111111111111,1.40740740741,20.0,0.037037037037,0.0,0.0,2.59259259259,0.0,0.0246913580247,120.160493827,1.2962962963,0.345679012346,771.864197531,81.0,Center
8476975,0.5,2.0,851.0,8.0,14.5,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,21.5,0.5,0.0,872.5,2.0,Center
8477205,0.162790697674,0.837209302326,869.627906977,0.0,0.0,0.511627906977,0.0232558139535,0.604651162791,22.3255813953,0.0697674418605,0.0,0.0,5.72093023256,0.046511627907,0.0,72.2558139535,0.906976744186,0.093023255814,947.604651163,43.0,Defenseman
8475209,0.2,0.32,678.94,0.06,0.16,0.46,0.06,1.4,25.2,-0.18,0.08,0.0,78.46,0.0,0.0,4.14,1.12,0.32,761.54,50.0,Left Wing
8475167,0.56,1.34666666667,1067.17333333,0.0,0.0,0.586666666667,0.173333333333,1.14666666667,42.4,0.0666666666667,0.146666666667,0.04,149.253333333,0.08,0.0,129.826666667,2.26666666667,0.453333333333,1346.25333333,75.0,Defenseman
8476453,0.173076923077,0.365384615385,715.615384615,0.0192307692308,0.0192307692308,0.326923076923,0.173076923077,0.288461538462,16.1538461538,0.0576923076923,0.0192307692308,0.0576923076923,71.2884615385,0.0,0.0,0.0,1.96153846154,0.326923076923,786.903846154,52.0,Right Wing
8474564,0.405405405405,0.432432432432,951.162162162,7.02702702703,14.2972972973,0.351351351351,0.675675675676,1.35135135135,29.1891891892,0.243243243243,0.108108108108,0.243243243243,229.756756757,0.0,0.027027027027,34.027027027,3.35135135135,0.648648648649,1214.94594595,37.0,Center
8470601,0.146341463415,1.40243902439,1092.90243902,0.0,0.0,0.536585365854,0.0609756097561,1.32926829268,46.0975609756,-0.0609756097561,0.0,0.0,13.6341463415,0.0,0.0121951219512,239.524390244,1.48780487805,0.317073170732,1346.06097561,82.0,Defenseman
8475170,0.256097560976,0.451219512195,804.280487805,3.60975609756,8.35365853659,0.231707317073,0.243902439024,2.43902439024,39.512195122,0.0,0.0609756097561,0.0487804878049,131.195121951,0.0,0.0,9.41463414634,2.17073170732,0.451219512195,944.890243902,82.0,Center
8476461,0.317073170732,0.487804878049,862.695121951,7.87804878049,16.5,0.487804878049,0.158536585366,0.780487804878,32.9268292683,0.0121951219512,0.0365853658537,0.0,76.6341463415,0.0487804878049,0.0121951219512,205.87804878,2.01219512195,0.573170731707,1145.20731707,82.0,Center
8475775,0.0555555555556,0.388888888889,624.111111111,0.0,0.0,0.333333333333,0.222222222222,1.44444444444,13.3333333333,-0.0555555555556,0.0,0.0,46.1666666667,0.0,0.0,0.5,0.888888888889,0.222222222222,670.777777778,18.0,Left Wing
8474190,0.378048780488,0.426829268293,799.865853659,0.0121951219512,0.0243902439024,0.329268292683,0.353658536585,1.60975609756,77.5609756098,-0.0487804878049,0.109756097561,0.182926829268,203.926829268,0.0,0.0,2.42682926829,2.5487804878,0.439024390244,1006.2195122,82.0,Right Wing
8467925,0.0625,0.575,409.6375,3.925,6.5875,0.075,0.05,0.9625,17.25,-0.1875,0.0,0.0,2.0125,0.0,0.025,178.6625,0.7625,0.225,590.3125,80.0,Right Wing
8468486,0.410256410256,0.5,810.076923077,0.0512820512821,0.230769230769,0.448717948718,0.25641025641,1.98717948718,79.2307692308,0.141025641026,0.141025641026,0.115384615385,198.358974359,0.0,0.0,4.42307692308,2.65384615385,0.24358974359,1012.85897436,78.0,Left Wing
8474568,0.101265822785,1.43037974684,862.215189873,0.0,0.0,0.455696202532,0.0506329113924,3.29113924051,44.0506329114,-0.0126582278481,0.0,0.0,1.56962025316,0.0126582278481,0.0,129.164556962,0.987341772152,0.215189873418,992.949367089,79.0,Defenseman
8476177,0.24,0.72,847.853333333,0.16,0.373333333333,0.293333333333,0.293333333333,0.96,12.8,-0.0533333333333,0.0266666666667,0.0,95.84,0.0,0.0533333333333,184.2,2.01333333333,0.6,1127.89333333,75.0,Right Wing
8475640,0.258064516129,1.61290322581,966.032258065,0.0,0.0,0.516129032258,0.0645161290323,0.354838709677,11.6129032258,0.225806451613,0.0645161290323,0.0,41.6451612903,0.0,0.0,43.5806451613,0.967741935484,0.129032258065,1051.25806452,31.0,Defenseman
8473512,0.707317073171,0.560975609756,944.573170732,11.3536585366,21.4634146341,0.414634146341,0.341463414634,1.09756097561,33.6585365854,0.0853658536585,0.365853658537,0.0853658536585,224.87804878,0.0,0.0,56.6219512195,2.71951219512,0.524390243902,1226.07317073,82.0,Center
8468309,0.414634146341,1.31707317073,1055.54878049,0.0,0.0,0.5,0.121951219512,0.5,32.1951219512,0.0365853658537,0.134146341463,0.0487804878049,161.817073171,0.0,0.0,21.2195121951,1.4756097561,0.19512195122,1238.58536585,82.0,Defenseman
8470816,0.0,0.117647058824,293.5,0.0,0.0294117647059,0.147058823529,0.0588235294118,1.41176470588,158.823529412,-0.235294117647,0.0,0.0,2.61764705882,0.0,0.0,0.411764705882,0.411764705882,0.0294117647059,296.529411765,34.0,Left Wing
8467329,0.246376811594,0.275362318841,762.028985507,2.89855072464,6.49275362319,0.391304347826,0.289855072464,1.11594202899,38.2608695652,-0.231884057971,0.0724637681159,0.115942028986,147.173913043,0.0,0.0,2.24637681159,1.91304347826,0.231884057971,911.449275362,69.0,Center
8475917,1.0,0.0,736.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,34.0,0.0,0.0,32.0,2.0,0.0,802.0,1.0,Right Wing
8459670,0.376623376623,1.45454545455,810.480519481,0.0,0.0,0.402597402597,0.0779220779221,0.974025974026,24.9350649351,0.0649350649351,0.246753246753,0.012987012987,205.194805195,0.012987012987,0.0,204.103896104,1.97402597403,0.168831168831,1219.77922078,77.0,Defenseman
8459628,0.0,1.0,804.166666667,0.0,0.0,0.166666666667,0.0,1.16666666667,20.0,0.0,0.0,0.0,0.0,0.0,0.0,86.3333333333,0.166666666667,0.166666666667,890.5,6.0,Defenseman
8474161,0.475609756098,0.243902439024,830.548780488,0.0487804878049,0.0731707317073,0.365853658537,0.280487804878,0.231707317073,16.0975609756,0.134146341463,0.182926829268,0.0975609756098,201.829268293,0.0,0.0,2.92682926829,2.86585365854,0.40243902439,1035.30487805,82.0,Right Wing
8469460,0.125,0.84375,653.0625,0.0,0.0,0.5,0.0,2.1875,26.25,-0.125,0.0,0.0,9.84375,0.0,0.0,39.03125,0.625,0.09375,701.9375,32.0,Defenseman
8474681,0.220588235294,0.220588235294,693.691176471,2.26470588235,5.42647058824,0.161764705882,0.102941176471,0.485294117647,12.3529411765,-0.0294117647059,0.0588235294118,0.0294117647059,63.4411764706,0.0,0.0,22.0441176471,1.14705882353,0.455882352941,779.176470588,68.0,Center
8473533,0.30487804878,0.451219512195,904.12195122,9.79268292683,18.012195122,0.5,0.182926829268,2.36585365854,24.8780487805,0.0243902439024,0.0975609756098,0.0243902439024,135.048780488,0.0365853658537,0.0121951219512,97.8170731707,2.01219512195,0.621951219512,1136.98780488,82.0,Center
8470595,0.506329113924,0.354430379747,964.088607595,9.54430379747,18.1012658228,0.772151898734,0.26582278481,0.848101265823,56.2025316456,-0.164556962025,0.139240506329,0.0126582278481,200.455696203,0.0253164556962,0.0253164556962,52.6962025316,2.91139240506,0.974683544304,1217.24050633,79.0,Center
8471804,0.185185185185,0.185185185185,819.333333333,0.0246913580247,0.0740740740741,0.41975308642,0.197530864198,0.654320987654,26.6666666667,-0.0740740740741,0.0493827160494,0.037037037037,105.049382716,0.0,0.0246913580247,59.6913580247,2.72839506173,0.592592592593,984.074074074,81.0,Left Wing
8477496,0.206896551724,0.293103448276,718.0,1.8275862069,3.94827586207,0.48275862069,0.155172413793,0.879310344828,4.13793103448,-0.241379310345,0.051724137931,0.0689655172414,150.275862069,0.0,0.0,3.27586206897,1.20689655172,0.637931034483,871.551724138,58.0,Center
8462041,0.0833333333333,0.416666666667,572.233333333,0.1,0.2,0.35,0.0666666666667,0.283333333333,41.0,0.05,0.0,0.0,8.88333333333,0.0,0.0,57.3,0.866666666667,0.433333333333,638.416666667,60.0,Right Wing
8473482,0.205882352941,0.558823529412,785.867647059,0.0441176470588,0.220588235294,0.279411764706,0.235294117647,1.29411764706,19.4117647059,0.0294117647059,0.0147058823529,0.0,89.9558823529,0.0,0.0294117647059,34.3235294118,1.92647058824,0.382352941176,910.147058824,68.0,Left Wing
8474062,0.191780821918,0.301369863014,666.808219178,4.19178082192,9.12328767123,0.246575342466,0.13698630137,1.1095890411,23.8356164384,0.0,0.027397260274,0.013698630137,47.9452054795,0.013698630137,0.0,45.4109589041,1.17808219178,0.739726027397,760.164383562,73.0,Center
8474137,0.114285714286,0.257142857143,578.942857143,0.0857142857143,0.142857142857,0.171428571429,0.0571428571429,0.642857142857,13.7142857143,-0.0285714285714,0.0,0.0,21.5428571429,0.0,0.0,20.8857142857,1.14285714286,0.271428571429,621.371428571,70.0,Left Wing
8467334,0.0869565217391,0.811594202899,593.275362319,8.20289855072,13.7971014493,0.304347826087,0.101449275362,1.1884057971,15.652173913,0.0,0.0,0.0,4.42028985507,0.0144927536232,0.0,98.0144927536,0.768115942029,0.347826086957,695.710144928,69.0,Center
8468639,0.170731707317,1.9512195122,1024.02439024,0.0243902439024,0.0243902439024,0.439024390244,0.0487804878049,1.21951219512,11.7073170732,0.121951219512,0.0731707317073,0.0243902439024,145.243902439,0.0,0.0,10.0,1.36585365854,0.341463414634,1179.26829268,41.0,Defenseman
8475753,0.355263157895,1.34210526316,1132.09210526,0.0,0.0,0.618421052632,0.0657894736842,1.23684210526,29.2105263158,-0.118421052632,0.0789473684211,0.0263157894737,127.065789474,0.0131578947368,0.0,145.539473684,2.0,0.539473684211,1404.69736842,76.0,Defenseman
8470302,0.186666666667,0.64,765.293333333,0.12,0.32,0.346666666667,0.106666666667,1.42666666667,11.2,-0.0266666666667,0.0,0.0,4.64,0.0,0.0266666666667,109.106666667,1.78666666667,0.586666666667,879.04,75.0,Right Wing
8469531,0.161764705882,1.20588235294,894.308823529,0.0,0.0,0.338235294118,0.0588235294118,2.07352941176,38.8235294118,-0.0147058823529,0.0735294117647,0.0147058823529,60.5735294118,0.0,0.0,42.7058823529,1.51470588235,0.117647058824,997.588235294,68.0,Defenseman
8475784,0.295774647887,0.112676056338,844.183098592,0.323943661972,0.718309859155,0.605633802817,0.464788732394,0.30985915493,18.5915492958,-0.197183098592,0.12676056338,0.154929577465,185.478873239,0.0,0.0,1.97183098592,3.85915492958,0.676056338028,1031.63380282,71.0,Left Wing
8468493,0.134146341463,1.51219512195,1125.53658537,0.0,0.0,0.487804878049,0.0487804878049,1.17073170732,32.9268292683,-0.109756097561,0.0,0.0,37.6341463415,0.0121951219512,0.0,123.170731707,0.878048780488,0.439024390244,1286.34146341,82.0,Defenseman
8474135,0.09375,1.53125,923.046875,0.0,0.0,0.609375,0.03125,2.640625,42.1875,-0.015625,0.0,0.0,4.75,0.0,0.0,120.53125,0.84375,0.328125,1048.328125,64.0,Defenseman
8469623,0.37037037037,1.0,1109.02469136,0.0,0.0,0.716049382716,0.148148148148,1.53086419753,44.4444444444,-0.037037037037,0.123456790123,0.0987654320988,171.913580247,0.0246913580247,0.0,18.049382716,1.58024691358,0.234567901235,1298.98765432,81.0,Defenseman
8476457,0.0769230769231,1.42307692308,984.423076923,0.0,0.0,0.384615384615,0.0384615384615,1.57692307692,27.6923076923,-0.0384615384615,0.0,0.0,28.5769230769,0.0,0.0,54.0769230769,0.769230769231,0.153846153846,1067.07692308,26.0,Defenseman
8472382,0.292682926829,1.57317073171,1119.95121951,0.0,0.0,0.634146341463,0.0975609756098,1.06097560976,23.4146341463,0.0365853658537,0.121951219512,0.0365853658537,141.048780488,0.0243902439024,0.0,213.695121951,1.63414634146,0.560975609756,1474.69512195,82.0,Defenseman
8471816,0.0972222222222,1.15277777778,976.347222222,0.0,0.0,0.444444444444,0.0555555555556,1.06944444444,25.0,-0.0694444444444,0.0,0.0,2.65277777778,0.0,0.0138888888889,119.680555556,1.22222222222,0.166666666667,1098.68055556,72.0,Defenseman
8464977,0.158536585366,0.475609756098,900.43902439,2.63414634146,5.17073170732,0.243902439024,0.158536585366,1.30487804878,33.6585365854,0.0121951219512,0.0,0.0,23.1341463415,0.0,0.0,129.719512195,1.4756097561,0.231707317073,1053.29268293,82.0,Center
